hour,mw
167,2291.0804
168,2652.834923
169,2809.870343
170,3021.571273
171,2898.9037
172,2991.32211
173,3044.489933
174,2845.681393
175,2911.046682
176,2937.819882
177,3005.393813
178,3137.378384
179,3290.055519
180,3375.829584
181,3640.772025
182,3862.357396
183,3903.93663
184,3964.772072
185,3861.096666
186,3886.98438
187,3990.353334
188,4085.614922
189,4230.254919
190,4445.134855
191,4157.38524
192,4577.688307
193,4886.655347
194,5056.764239
195,4753.453815
196,4704.273641
197,4642.58891
198,4454.060004
199,4405.999148
200,4375.324328
201,4315.702393
202,4270.519045
203,4135.573595
204,4278.332679
205,4520.319213
206,4605.798858
207,4495.720093
208,4011.32132
209,3591.555862
210,3427.757849
211,3285.389861
212,3230.613768
213,3239.6348
214,3520.763647
215,3245.328168
216,3251.926777
217,3949.839635
218,4286.044174
219,3901.495851
220,3740.241826
221,3657.006908
222,3663.815337
223,3549.360136
224,3538.031614
225,3543.057487
226,3553.418385
227,3579.247345
228,3692.316621
229,3863.771952
230,3926.085429
231,3862.981644
232,3468.809866
233,3084.738942
234,2910.17054
235,2775.324059
236,2724.461701
237,2786.062505
238,2967.076905
239,2837.021063
240,2842.796598
241,3463.948828
242,3836.210821
243,3651.241544
244,3784.240918
245,3700.972995
246,3744.546967
247,3664.169893
248,3714.404988
249,3781.228619
250,3880.823239
251,3817.428857
252,3907.250693
253,4114.068617
254,4233.090768
255,4036.767494
256,3452.766412
257,3039.941638
258,2793.532052
259,2692.960114
260,2660.895931
261,2784.974899
262,2977.639887
263,2879.121978
264,2891.443932
265,3458.707016
266,3750.596732
267,3458.55493
268,3330.356332
269,3209.485434
270,3162.219491
271,3029.281752
272,2936.570215
273,2881.430356
274,2722.804106
275,2509.574493
276,2601.903391
277,2763.338945
278,2880.694307
279,2987.804972
280,2954.507211
281,2773.634511
282,2755.216529
283,2763.960664
284,2831.387689
285,2994.090044
286,3163.457822
287,2890.784622
288,2863.335499
289,3432.684497
290,3699.065741
291,3350.621289
292,3210.65736
293,3145.1474
294,3117.611316
295,2898.253792
296,2780.598521
297,2680.93537
298,2670.12296
299,2725.75747
300,2885.145662
301,3053.311844
302,3316.975835
303,3827.88366
304,4075.798982
305,3922.765818
306,4052.860133
307,4101.449866
308,4174.838569
309,4343.296452
310,4687.569065
311,4218.122645
312,4109.682389
313,4937.415181
314,5339.807815
315,4895.033673
316,4846.259639
317,4760.85814
318,4487.854387
319,4537.52967
320,4529.044281
321,4607.055257
322,4633.77646
323,4672.652081
324,4770.882822
325,5139.437112
326,5364.803449
327,5559.846819
328,5789.473732
329,5647.587997
330,5726.673983
331,5764.07635
332,5879.216944
333,6021.460749
334,6301.197401
335,5706.983521
336,6187.571866
337,6511.384246
338,6694.45142
339,6278.835013
340,6200.091163
341,6099.952732
342,5619.820105
343,5776.352073
344,5812.946418
345,6035.321411
346,6255.369277
347,6333.987898
348,6475.257522
349,6972.646373
350,7308.290642
351,7367.677586
352,7429.217698
353,7095.001814
354,7021.053462
355,6992.160182
356,7073.555367
357,7143.804995
358,7398.241383
359,6622.232076
360,7265.768714
361,7657.707721
362,7888.082279
363,7434.155264
364,7236.306061
365,7092.647955
366,6437.20753
367,6535.032942
368,6500.012031
369,6571.078192
370,6575.187792
371,6410.993309
372,6452.202175
373,6848.104439
374,6986.037543
375,6813.986683
376,6501.699059
377,5998.741682
378,5652.095137
379,5421.08041
380,5339.820921
381,5242.38141
382,5287.080501
383,4518.47201
384,4776.804007
385,4874.258929
386,4838.465072
387,4448.940425
388,4203.329332
389,4053.893025
390,3807.023797
391,3671.884643
392,3596.178511
393,3491.240552
394,3330.393865
395,3141.15617
396,3209.875705
397,3356.653812
398,3440.652183
399,3414.811722
400,3233.925125
401,3006.053255
402,3049.67586
403,3004.91656
404,2983.667755
405,2934.255611
406,2968.391869
407,2506.446234
408,2391.587063
409,2817.947538
410,3006.952835
411,2819.535918
412,2686.132546
413,2537.378409
414,2528.274315
415,2416.054355
416,2466.569476
417,2687.428186
418,2990.809151
419,3382.691014
420,3574.514472
421,3868.081411
422,3999.841666
423,4164.469537
424,4221.222263
425,3996.952528
426,4094.595282
427,4101.278378
428,4141.299948
429,4353.559058
430,4716.721928
431,4510.491144
432,4523.365422
433,5566.028265
434,6122.701112
435,5661.683666
436,5716.614157
437,5654.277015
438,5734.142863
439,5686.058297
440,5712.368374
441,5655.344077
442,5616.684207
443,5488.565675
444,5583.743803
445,5890.623262
446,5973.197469
447,5758.494108
448,5083.480115
449,4592.559559
450,4422.001161
451,4272.660653
452,4234.796631
453,4325.97737
454,4502.231486
455,3971.968318
456,3825.550548
457,4607.024155
458,5027.394378
459,4657.37656
460,4550.883683
461,4444.710954
462,4446.976911
463,4441.327608
464,4431.808667
465,4439.575838
466,4548.827638
467,4616.090809
468,4773.552265
469,5130.60887
470,5302.001339
471,5423.22121
472,5300.284637
473,4921.072573
474,4905.611899
475,4807.147026
476,4807.604757
477,4933.143399
478,5198.824809
479,4804.700414
480,4768.919809
481,5798.233042
482,6275.088917
483,5749.407394
484,5545.113878
485,5400.350617
486,5062.466103
487,5109.11755
488,5049.650553
489,5158.977438
490,5165.989941
491,5064.376376
492,5093.895489
493,5445.620228
494,5644.294217
495,5777.562339
496,6067.303295
497,5910.294996
498,5958.623746
499,6027.267222
500,6171.097898
501,6295.19116
502,6533.084928
503,5809.483116
504,6237.131564
505,6499.194717
506,6611.050111
507,6196.534948
508,6080.078058
509,6013.696783
510,5491.052609
511,5616.982497
512,5651.715281
513,5775.334696
514,5893.392914
515,5886.014063
516,5986.199538
517,6391.137437
518,6607.564026
519,6458.751664
520,6216.543596
521,5789.025805
522,5567.797536
523,5462.517373
524,5479.541344
525,5499.435825
526,5605.784562
527,4885.348343
528,5199.25035
529,5364.032212
530,5365.15952
531,4861.597225
532,4509.9785
533,4362.596912
534,4044.399065
535,3880.006561
536,3791.563058
537,3658.624322
538,3497.115658
539,3262.503237
540,3364.928647
541,3548.307487
542,3616.077092
543,3654.855013
544,3368.953773
545,3121.346777
546,3076.184375
547,3039.093823
548,2984.65621
549,2995.176056
550,2994.804849
551,2433.014189
552,2267.845341
553,2726.948175
554,2877.535345
555,2587.516418
556,2524.914002
557,2440.641555
558,2453.492034
559,2365.72893
560,2403.945913
561,2447.710455
562,2432.970422
563,2519.185457
564,2671.442357
565,2878.099609
566,3036.516156
567,3009.244104
568,2787.456258
569,2532.611747
570,2588.440966
571,2497.035745
572,2537.355122
573,2638.599887
574,2886.525063
575,2672.704176
576,2668.766669
577,3308.803549
578,3673.927815
579,3421.141755
580,3446.250901
581,3373.998337
582,3356.523908
583,3342.014979
584,3296.928768
585,3321.790953
586,3314.784918
587,3295.250271
588,3396.601872
589,3629.195243
590,3755.803345
591,3802.995646
592,3672.622847
593,3425.164201
594,3403.241489
595,3304.009798
596,3312.140161
597,3399.925755
598,3648.560685
599,3288.902574
600,3297.668729
601,4033.614503
602,4437.316412
603,4112.3735
604,4051.023329
605,3953.932174
606,3937.066528
607,3836.613083
608,3796.928645
609,3776.661017
610,3768.703673
611,3726.791283
612,3831.036345
613,4061.445716
614,4164.724168
615,4118.901571
616,3845.902472
617,3574.125506
618,3546.966755
619,3539.805137
620,3543.770397
621,3649.225756
622,3862.39833
623,3410.863753
624,3305.681007
625,3930.727439
626,4206.811602
627,3790.993376
628,3532.700902
629,3378.957069
630,3296.841078
631,3080.977505
632,3029.387267
633,2930.015176
634,2855.191649
635,2487.123525
636,2518.775528
637,2507.493432
638,2472.016735
639,2402.984373
640,2288.108125
641,2148.958254
642,2138.777945
643,2064.129426
644,2118.953354
645,2191.0894
646,2446.106097
647,2410.824368
648,2604.662919
649,3222.523062
650,3525.997165
651,3250.235126
652,3271.828367
653,3185.812088
654,3001.886737
655,3054.942093
656,3081.336579
657,3156.982148
658,3244.772613
659,3339.598899
660,3435.935543
661,3710.310682
662,3890.11497
663,3871.690716
664,3814.528908
665,3646.493148
666,3522.604578
667,3449.33596
668,3462.961655
669,3479.168899
670,3643.214251
671,3400.925605
672,3731.549446
673,3949.929045
674,3984.625907
675,3674.719515
676,3608.371383
677,3622.588172
678,3379.682975
679,3464.752946
680,3475.001335
681,3586.696826
682,3691.061844
683,3756.025582
684,3875.900049
685,4143.833838
686,4311.366285
687,4288.635314
688,4240.758242
689,4021.827729
690,3918.273453
691,3865.717171
692,3874.266524
693,3910.908706
694,4062.529459
695,3750.209868
696,4092.664973
697,4371.218476
698,4520.806272
699,4183.887763
700,4076.785322
701,3973.652298
702,3791.056031
703,3684.305815
704,3713.1686
705,3707.327423
706,3693.939435
707,3838.392369
708,3985.875596
709,4236.768595
710,4373.884987
711,4365.110489
712,4185.103109
713,3857.740644
714,3816.730736
715,3766.42259
716,3759.292071
717,3873.14176
718,4082.491284
719,3764.548729
720,3711.38102
721,4574.251728
722,5039.497256
723,4636.93459
724,4392.136142
725,4223.534324
726,4113.757509
727,3899.687971
728,3792.420492
729,3641.401559
730,3490.411004
731,3207.141786
732,3318.156425
733,3546.9159
734,3696.160466
735,3575.060436
736,3019.58975
737,2504.612192
738,2174.240828
739,1949.967854
740,1799.435034
741,1717.059817
742,1725.807568
743,1769.718057
744,1891.700346
745,2403.126656
746,2664.00992
747,2507.017906
748,2461.233407
749,2363.552005
750,2342.429054
751,2197.838902
752,2126.103098
753,2096.737012
754,1941.540014
755,1817.864725
756,1901.98216
757,2104.664619
758,2258.138602
759,2296.350633
760,2098.667767
761,1787.03686
762,1592.892019
763,1387.735249
764,1341.042909
765,1447.589181
766,1550.083269
767,1702.343436
768,1768.295376
769,2299.865402
770,2645.945753
771,2483.158821
772,2723.847041
773,2756.305806
774,2796.911642
775,2817.818694
776,2847.157167
777,2920.340379
778,2924.499732
779,3045.584253
780,3193.956464
781,3393.901683
782,3525.145184
783,3577.742256
784,3481.912383
785,3246.238951
786,3296.141378
787,3258.178054
788,3302.751939
789,3425.694405
790,3668.123526
791,3300.373143
792,3279.135999
793,4009.336872
794,4413.784841
795,4140.340693
796,4143.677129
797,4065.924579
798,4110.308112
799,4120.529172
800,4142.21399
801,4131.135347
802,4166.796758
803,4093.323679
804,4233.608148
805,4472.268975
806,4540.082578
807,4386.84976
808,3897.514213
809,3522.573336
810,3380.101013
811,3213.10645
812,3151.554441
813,3174.442714
814,3316.678594
815,3029.944379
816,3082.468796
817,3781.256434
818,4131.022903
819,3908.594977
820,3831.623021
821,3755.544055
822,3454.091279
823,3465.0775
824,3420.485166
825,3479.382755
826,3521.771543
827,3623.423036
828,3706.417931
829,3964.007477
830,4174.757423
831,4071.500378
832,3885.640987
833,3733.831507
834,3723.739435
835,3707.204435
836,3761.6128
837,3869.997359
838,4134.398895
839,3834.462744
840,4207.173385
841,4477.261087
842,4677.235913
843,4410.939354
844,4494.094341
845,4514.559013
846,4158.280064
847,4232.626432
848,4236.545786
849,4308.731244
850,4343.896629
851,4274.853045
852,4375.925368
853,4664.159359
854,4846.113273
855,4790.373562
856,4733.319059
857,4553.091467
858,4515.464155
859,4497.529888
860,4511.887282
861,4508.120864
862,4617.452891
863,4105.415599
864,4537.213394
865,4843.238711
866,4954.608112
867,4690.520429
868,4616.715791
869,4550.106168
870,4363.291411
871,4253.082539
872,4152.517416
873,4081.178758
874,3980.268512
875,3962.445415
876,4057.559429
877,4246.131488
878,4239.951056
879,3949.680219
880,3263.043822
881,2766.888052
882,2508.173618
883,2297.526419
884,2161.251923
885,2106.02937
886,2171.188791
887,2232.258736
888,2339.970451
889,3021.537763
890,3412.867083
891,3253.762624
892,3363.683979
893,3348.255282
894,3292.417353
895,3290.367915
896,3354.205017
897,3375.077083
898,3336.575546
899,3282.360657
900,3361.918001
901,3520.799479
902,3555.374016
903,3422.705967
904,3143.263489
905,2885.244803
906,2912.470352
907,2852.779967
908,2859.095655
909,2994.530575
910,3188.992107
911,3109.847151
912,3105.989177
913,3870.13259
914,4273.755519
915,4028.700015
916,4187.849082
917,4182.248922
918,4299.030803
919,4307.756462
920,4325.952254
921,4318.505325
922,4438.423964
923,4341.015408
924,4509.061862
925,4755.764667
926,4850.697397
927,4709.858387
928,4264.615897
929,3871.571182
930,3795.209083
931,3732.629941
932,3744.691526
933,3832.757948
934,4068.228421
935,3750.896817
936,3690.601943
937,4530.805214
938,4928.413747
939,4546.747895
940,4425.273935
941,4302.774893
942,4292.193297
943,4190.162772
944,4185.753707
945,4135.599195
946,4131.821667
947,4063.246116
948,4169.147059
949,4412.166606
950,4457.029005
951,4273.577732
952,3739.736562
953,3392.867279
954,3207.844339
955,3011.477699
956,2900.959447
957,2866.316119
958,2919.099978
959,2907.066036
960,2995.896005
961,3798.822301
962,4270.916794
963,4060.16578
964,4110.205295
965,4093.077858
966,4173.956309
967,4117.253781
968,4140.672201
969,4105.084443
970,4083.13624
971,4005.9903
972,4135.153821
973,4383.694413
974,4472.929838
975,4168.189544
976,3605.193073
977,3226.907812
978,3098.048266
979,2990.915886
980,2936.135816
981,2992.54176
982,3172.416103
983,2973.830737
984,2988.660763
985,3688.073419
986,4062.600822
987,3836.720908
988,3926.21929
989,3878.338774
990,3707.169322
991,3748.905208
992,3771.738972
993,3893.264343
994,3975.021616
995,4001.514601
996,4078.967355
997,4399.288109
998,4606.98279
999,4702.9953
1000,4898.055432
1001,4775.609562
1002,4808.33123
1003,4852.995231
1004,4955.202353
1005,5109.20276
1006,5308.77883
1007,4844.946727
1008,5231.798879
1009,5542.529959
1010,5733.184305
1011,5417.626603
1012,5390.532214
1013,5321.350761
1014,4860.657605
1015,5055.614181
1016,5130.050867
1017,5334.134452
1018,5495.291391
1019,5450.0021
1020,5540.286704
1021,5904.075147
1022,6077.111297
1023,6064.6717
1024,6143.911964
1025,5890.065946
1026,5885.896141
1027,5856.189461
1028,5936.219306
1029,6049.536735
1030,6310.34238
1031,5419.819631
1032,5871.794742
1033,6153.174441
1034,6259.066899
1035,5782.335907
1036,5472.94978
1037,5301.589739
1038,4933.579246
1039,4764.561863
1040,4686.446039
1041,4570.07918
1042,4542.570679
1043,4290.045227
1044,4423.424863
1045,4681.93296
1046,4714.3297
1047,4587.507626
1048,4072.194879
1049,3674.570716
1050,3528.15658
1051,3340.253208
1052,3214.444068
1053,3194.79897
1054,3279.176628
1055,3133.774522
1056,3188.721099
1057,3996.652103
1058,4461.026033
1059,4172.710945
1060,4118.033782
1061,4047.837778
1062,4045.89213
1063,3975.988738
1064,3932.995572
1065,3881.050732
1066,3807.555121
1067,3596.748657
1068,3722.151158
1069,3912.037142
1070,3990.18485
1071,3846.278483
1072,3522.391311
1073,3295.819074
1074,3192.358226
1075,3072.9948
1076,3002.868857
1077,2976.359477
1078,3123.099379
1079,2886.935405
1080,2902.875265
1081,3558.707969
1082,3854.573251
1083,3558.97733
1084,3484.818278
1085,3429.802322
1086,3399.79119
1087,3260.033919
1088,3275.89067
1089,3249.646126
1090,3169.980603
1091,3133.420653
1092,3237.940236
1093,3373.21736
1094,3465.230283
1095,3505.440712
1096,3286.61315
1097,3022.010302
1098,3033.534678
1099,2936.841211
1100,2962.502571
1101,3013.057033
1102,3159.921049
1103,2891.062089
1104,2841.027722
1105,3493.419404
1106,3858.195608
1107,3628.51831
1108,3807.433577
1109,3804.558507
1110,3875.173106
1111,3857.952182
1112,3904.52393
1113,3894.007064
1114,3847.550364
1115,3648.561143
1116,3757.032801
1117,3913.546063
1118,3907.695032
1119,3777.672868
1120,3480.501932
1121,3181.220707
1122,3107.148257
1123,3125.151905
1124,3140.525899
1125,3236.977208
1126,3418.210653
1127,3026.983006
1128,2940.020356
1129,3542.132662
1130,3799.66489
1131,3445.735328
1132,3268.099011
1133,3155.241036
1134,3093.364896
1135,2959.739261
1136,2909.383559
1137,2855.907436
1138,2770.520601
1139,2735.012277
1140,2868.6333
1141,3046.105072
1142,3123.703469
1143,3069.748418
1144,2757.992985
1145,2486.219731
1146,2499.661491
1147,2412.361103
1148,2420.664063
1149,2496.013699
1150,2719.091536
1151,2706.260522
1152,2758.025554
1153,3422.489451
1154,3871.195253
1155,3682.885386
1156,3763.281206
1157,3682.479034
1158,3473.814274
1159,3468.533353
1160,3475.955154
1161,3606.941689
1162,3680.140302
1163,3702.410259
1164,3781.431592
1165,4056.395767
1166,4210.938898
1167,4037.053229
1168,3848.555661
1169,3650.234542
1170,3549.957478
1171,3529.51107
1172,3596.590487
1173,3654.084188
1174,3852.909101
1175,3532.819507
1176,3864.559181
1177,4073.616192
1178,4205.191011
1179,3952.313778
1180,3960.453385
1181,3936.537829
1182,3575.946444
1183,3660.831041
1184,3651.448624
1185,3780.633181
1186,3850.070162
1187,3897.301605
1188,4017.942925
1189,4323.412586
1190,4375.917145
1191,4316.097311
1192,4289.811453
1193,4075.449579
1194,4033.955869
1195,4001.934062
1196,4065.094632
1197,4162.199362
1198,4273.332771
1199,3955.811249
1200,4296.264269
1201,4633.629111
1202,4829.084643
1203,4544.341944
1204,4470.651697
1205,4392.65001
1206,3987.705939
1207,4027.033727
1208,4039.204799
1209,4111.972045
1210,4212.27047
1211,4198.231028
1212,4300.322682
1213,4644.787293
1214,4796.072696
1215,4777.198397
1216,4618.193424
1217,4365.104177
1218,4122.979706
1219,3985.619372
1220,3921.137424
1221,3923.647192
1222,4019.509343
1223,3838.963471
1224,4313.624845
1225,4667.783552
1226,4907.036705
1227,4647.343614
1228,4759.329599
1229,4665.110816
1230,4483.214784
1231,4462.364187
1232,4473.023397
1233,4457.337184
1234,4504.976568
1235,4326.251454
1236,4433.416483
1237,4649.89708
1238,4555.857622
1239,4179.056452
1240,3503.251078
1241,3062.142061
1242,2903.782762
1243,2781.454933
1244,2739.316347
1245,2821.464793
1246,2992.404812
1247,2733.038701
1248,2650.220272
1249,3215.764748
1250,3491.500474
1251,3193.987457
1252,3109.391344
1253,3064.659244
1254,3054.007491
1255,2940.708181
1256,2897.730717
1257,2851.599118
1258,2774.357434
1259,2760.000273
1260,2908.727366
1261,3097.337948
1262,3096.58953
1263,2897.340938
1264,2370.322474
1265,2051.457299
1266,1989.730677
1267,1845.799895
1268,1837.665994
1269,1873.787882
1270,2050.27653
1271,2092.200262
1272,2169.412261
1273,2723.575343
1274,3017.474485
1275,2818.054173
1276,2829.096687
1277,2738.573445
1278,2654.747301
1279,2596.741676
1280,2594.170295
1281,2618.18229
1282,2585.927023
1283,2562.300975
1284,2703.825977
1285,2889.899675
1286,2892.736526
1287,2788.155581
1288,2466.944314
1289,2243.556709
1290,2181.259053
1291,2096.904143
1292,2063.936924
1293,2187.192875
1294,2337.54843
1295,2381.723879
1296,2471.045137
1297,3119.380064
1298,3541.698098
1299,3385.068937
1300,3459.514243
1301,3398.659227
1302,3349.31955
1303,3297.996655
1304,3256.852778
1305,3317.649585
1306,3391.603101
1307,3288.87559
1308,3395.808064
1309,3574.379942
1310,3661.937099
1311,3690.617211
1312,3553.178875
1313,3293.685089
1314,3269.301711
1315,3170.820183
1316,3237.992771
1317,3294.354863
1318,3432.358853
1319,2967.94236
1320,2899.871386
1321,3510.616963
1322,3859.347975
1323,3519.424768
1324,3277.094195
1325,3264.507985
1326,3143.243129
1327,3178.446158
1328,3183.659568
1329,3253.063597
1330,3305.319733
1331,3308.141601
1332,3385.209783
1333,3660.375379
1334,3824.556107
1335,3886.878944
1336,4021.940346
1337,3899.621656
1338,3989.507684
1339,3981.040682
1340,4132.472646
1341,4263.81305
1342,4529.817977
1343,4155.656089
1344,4577.12358
1345,4844.027247
1346,4976.087428
1347,4693.569541
1348,4629.007364
1349,4541.501549
1350,4139.103942
1351,4243.573982
1352,4237.587248
1353,4351.808109
1354,4415.314236
1355,4444.319019
1356,4541.700136
1357,4882.985841
1358,5004.375439
1359,4915.354049
1360,4825.652736
1361,4582.045992
1362,4476.852203
1363,4363.081245
1364,4316.963286
1365,4315.777867
1366,4400.835873
1367,4011.724256
1368,4414.805777
1369,4725.702203
1370,4984.062551
1371,4699.329668
1372,4649.369938
1373,4615.247332
1374,4425.776487
1375,4302.988248
1376,4293.44088
1377,4213.339979
1378,4123.197496
1379,3891.517469
1380,3938.910231
1381,4113.203327
1382,3992.450305
1383,3642.317624
1384,2974.980382
1385,2536.64808
1386,2257.671607
1387,2106.816453
1388,2028.202361
1389,2009.479626
1390,2118.860517
1391,2020.993308
1392,2104.310941
1393,2699.919354
1394,3043.283585
1395,2846.940022
1396,2876.146122
1397,2830.475615
1398,2892.327576
1399,2948.211535
1400,2995.904245
1401,3097.613981
1402,3161.252073
1403,3243.029532
1404,3379.03479
1405,3599.855752
1406,3716.678032
1407,3700.85647
1408,3461.888019
1409,3178.716228
1410,3095.008899
1411,2957.503411
1412,2888.050956
1413,2901.006302
1414,2995.954817
1415,2924.885942
1416,2971.489373
1417,3706.01322
1418,4125.411892
1419,3864.898837
1420,3933.95323
1421,3849.344302
1422,3852.922645
1423,3803.022111
1424,3747.487759
1425,3674.948438
1426,3584.064862
1427,3507.681099
1428,3613.617592
1429,3774.644488
1430,3758.393004
1431,3721.840626
1432,3479.173498
1433,3304.43192
1434,3378.912585
1435,3368.673373
1436,3437.192293
1437,3547.340117
1438,3707.639894
1439,3285.395082
1440,3196.327259
1441,3822.678038
1442,4113.12164
1443,3751.266018
1444,3621.995776
1445,3511.053113
1446,3486.970174
1447,3400.071518
1448,3325.362114
1449,3246.62746
1450,3150.787542
1451,3041.545336
1452,3141.509991
1453,3325.56564
1454,3485.762352
1455,3591.782591
1456,3523.382436
1457,3299.883539
1458,3307.218104
1459,3227.911415
1460,3249.9886
1461,3318.737598
1462,3548.722146
1463,3307.944396
1464,3270.276188
1465,4027.475618
1466,4378.232571
1467,4027.045368
1468,3957.908569
1469,3838.726957
1470,3850.356852
1471,3767.570342
1472,3759.683877
1473,3717.44415
1474,3675.934512
1475,3550.510194
1476,3622.676412
1477,3844.538764
1478,3913.688978
1479,3892.90363
1480,3613.007923
1481,3269.818495
1482,3199.963067
1483,3160.170737
1484,3150.942854
1485,3213.205722
1486,3366.605341
1487,2966.417496
1488,2845.825939
1489,3406.303873
1490,3690.042683
1491,3448.933179
1492,3284.5059
1493,3134.933697
1494,2829.937083
1495,2749.039151
1496,2647.923903
1497,2622.536533
1498,2555.959929
1499,2351.877027
1500,2430.059165
1501,2649.169153
1502,2788.476091
1503,2790.455517
1504,2785.91439
1505,2617.21608
1506,2536.851109
1507,2508.685147
1508,2604.997341
1509,2577.668467
1510,2625.308091
1511,2503.8196
1512,2850.979708
1513,3098.233005
1514,3248.772008
1515,3117.320581
1516,3305.613472
1517,3234.166298
1518,2942.616481
1519,3016.095749
1520,3042.827798
1521,3134.125412
1522,3225.597895
1523,3417.663486
1524,3482.626469
1525,3781.460129
1526,3966.016707
1527,4003.713084
1528,4131.513486
1529,3989.090072
1530,4006.909663
1531,4061.269233
1532,4098.8239
1533,4186.860916
1534,4385.511485
1535,4029.375461
1536,4394.479343
1537,4695.282218
1538,4911.137985
1539,4676.267558
1540,4737.085296
1541,4671.902772
1542,4526.103789
1543,4514.82408
1544,4502.393335
1545,4503.502166
1546,4531.13538
1547,4555.445551
1548,4698.743383
1549,4970.598726
1550,5003.715016
1551,4991.724513
1552,4536.327093
1553,4114.313861
1554,3988.880123
1555,3800.766302
1556,3771.18285
1557,3794.141696
1558,3942.791187
1559,3690.889605
1560,3746.976461
1561,4653.906368
1562,5218.576331
1563,4945.527216
1564,5113.683042
1565,5096.336033
1566,5122.50227
1567,5089.727954
1568,5091.596237
1569,5090.628335
1570,5015.813775
1571,4925.451274
1572,5021.019389
1573,5264.843688
1574,5202.033163
1575,4966.180751
1576,4306.275004
1577,3881.225875
1578,3651.81587
1579,3472.703124
1580,3358.353219
1581,3289.548847
1582,3288.138776
1583,2997.813966
1584,2998.947878
1585,3769.155612
1586,4134.388411
1587,3803.053835
1588,3669.925993
1589,3612.194953
1590,3605.300479
1591,3452.815757
1592,3420.861905
1593,3306.807358
1594,3130.856787
1595,3028.736702
1596,3169.996058
1597,3300.533297
1598,3194.276638
1599,2858.759149
1600,2116.97671
1601,1616.506569
1602,1300.48874
1603,1120.146742
1604,962.6772728
1605,860.1307594
1606,916.6525151
1607,1050.579133
1608,1137.911802
1609,1547.000366
1610,1782.6672
1611,1695.697505
1612,1651.62426
1613,1618.077806
1614,1600.105268
1615,1504.615375
1616,1525.684976
1617,1484.598356
1618,1385.608995
1619,1285.033333
1620,1380.36748
1621,1439.875583
1622,1387.755593
1623,1325.919213
1624,1033.293847
1625,729.9091028
1626,575.3703958
1627,521.7398247
1628,472.1802126
1629,544.5930614
1630,633.2690869
1631,783.17688
1632,937.5371573
1633,1412.641838
1634,1710.181008
1635,1793.063242
1636,2104.284265
1637,1994.958881
1638,1940.749948
1639,2068.288757
1640,2359.341803
1641,2838.926195
1642,3022.18155
1643,3143.286915
1644,3307.119732
1645,3508.590579
1646,3556.538218
1647,3566.512998
1648,3339.107133
1649,3066.065535
1650,3046.62031
1651,2859.627873
1652,2831.475534
1653,2848.678559
1654,3001.556767
1655,2899.223512
1656,2963.491011
1657,3698.233791
1658,4157.097827
1659,3932.450123
1660,4074.248969
1661,4057.74622
1662,3886.533066
1663,3979.173683
1664,4008.792565
1665,4179.040512
