hour,mw
272,4161.145498
273,4085.119104
274,3850.572395
275,3539.17657
276,3666.193408
277,3892.967318
278,4053.563164
279,4194.102165
280,4136.534883
281,3878.293464
282,3842.561329
283,3862.983595
284,3965.45406
285,4212.552884
286,4469.636781
287,4115.732785
288,4070.498982
289,4897.56122
290,5271.60683
291,4767.413593
292,4565.905336
293,4475.953538
294,4442.132415
295,4111.79775
296,3929.888438
297,3781.333888
298,3782.501981
299,3904.595332
300,4145.335527
301,4388.792979
302,4787.326904
303,5608.048817
304,6029.532581
305,5821.033502
306,6030.04958
307,6121.10042
308,6228.347372
309,6486.497506
310,7060.128973
311,6389.713632
312,6205.008221
313,7479.96775
314,8096.063502
315,7419.075513
316,7388.302693
317,7270.419094
318,6858.392495
319,6953.097865
320,6942.52911
321,7092.311382
322,7150.811292
323,7269.424678
324,7428.725772
325,8015.155525
326,8371.631467
327,8664.590859
328,8947.236313
329,8706.828019
330,8808.673714
331,8871.439601
332,9041.203487
333,9266.248417
334,9729.452614
335,8875.283064
336,9620.552022
337,10192.49382
338,10512.28348
339,9879.574226
340,9832.987251
341,9695.652232
342,8988.390262
343,9290.651563
344,9367.532921
345,9838.371756
346,10345.52599
347,10620.91569
348,10920.46444
349,11785.48715
350,12432.09307
351,12405.29982
352,12303.24122
353,11641.76753
354,11422.21311
355,11320.56945
356,11401.37938
357,11483.96684
358,11915.09805
359,10717.48885
360,11804.65074
361,12551.29013
362,12988.46709
363,12308.56577
364,12064.59641
365,11840.83931
366,10752.21139
367,10946.91802
368,10900.77461
369,11042.13865
370,11044.11364
371,10806.25624
372,10875.04856
373,11524.60414
374,11692.5882
375,11265.07571
376,10419.15271
377,9415.098296
378,8681.094174
379,8217.043359
380,8018.042132
381,7804.496111
382,7847.102591
383,6683.03014
384,7031.298905
385,7180.193805
386,7086.667902
387,6509.091201
388,6150.268249
389,5930.894675
390,5571.46246
391,5379.861805
392,5265.789563
393,5109.583118
394,4859.784994
395,4575.599842
396,4663.426819
397,4868.910287
398,4975.929292
399,4898.119081
400,4599.599903
401,4264.428536
402,4325.959279
403,4265.572385
404,4222.447136
405,4129.449985
406,4172.574675
407,3516.191305
408,3338.290011
409,3939.114504
410,4195.652379
411,3942.516166
412,3767.379139
413,3552.623155
414,3544.652682
415,3386.789507
416,3463.585403
417,3805.198456
418,4298.348388
419,4968.748341
420,5270.062791
421,5726.331556
422,5922.053832
423,6172.350345
424,6266.360895
425,5939.314732
426,6092.552065
427,6116.790103
428,6172.505308
429,6517.800326
430,7118.146261
431,6950.255759
432,6988.692091
433,8681.09744
434,9591.801229
435,8878.807787
436,9051.119016
437,8975.440945
438,9171.096356
439,9135.56004
440,9206.560645
441,9145.493316
442,9120.574717
443,8962.486614
444,9112.732905
445,9596.688613
446,9694.379117
447,9197.281606
448,7863.207601
449,7024.157417
450,6675.936537
451,6413.545144
452,6330.204535
453,6458.078373
454,6724.652571
455,5944.067516
456,5685.480895
457,6870.901559
458,7518.273623
459,6981.016502
460,6864.119522
461,6712.895809
462,6738.236059
463,6772.814947
464,6772.797872
465,6816.426425
466,7044.117322
467,7223.569309
468,7487.346206
469,8076.588568
470,8360.870563
471,8554.313727
472,8300.040346
473,7670.098295
474,7610.49177
475,7435.675929
476,7415.416952
477,7608.887354
478,8040.874569
479,7505.067838
480,7442.342037
481,9106.433481
482,9850.784741
483,9014.553376
484,8694.800836
485,8463.090594
486,7933.889287
487,8034.57927
488,7933.384887
489,8141.206145
490,8179.04669
491,8042.819423
492,8070.830193
493,8625.142914
494,8921.868405
495,9089.126966
496,9480.593136
497,9203.709151
498,9245.74469
499,9358.802258
500,9583.896359
501,9775.972996
502,10171.33822
503,9092.298706
504,9738.142263
505,10193.7963
506,10364.31785
507,9741.190185
508,9643.101929
509,9577.75096
510,8778.53958
511,9048.292534
512,9132.411254
513,9380.561437
514,9633.994959
515,9683.816778
516,9865.792771
517,10526.06267
518,10880.56877
519,10475.83067
520,9822.334715
521,8993.655124
522,8509.108854
523,8288.422983
524,8279.664278
525,8280.614094
526,8421.374515
527,7328.192442
528,7767.459276
529,8030.26544
530,8000.492111
531,7222.893173
532,6671.455753
533,6448.359257
534,5969.898622
535,5717.627273
536,5580.894708
537,5372.560223
538,5124.998901
539,4770.218538
540,4914.719516
541,5179.299408
542,5261.577125
543,5290.611264
544,4827.796222
545,4461.840391
546,4381.461945
547,4327.34647
548,4234.087246
549,4239.405737
550,4226.938415
551,3405.722933
552,3148.485775
553,3795.99103
554,3994.969096
555,3588.120735
556,3512.766084
557,3398.836478
558,3426.657486
559,3308.507821
560,3371.249045
561,3444.003837
562,3431.849171
563,3581.096473
564,3801.11521
565,4103.307084
566,4329.474782
567,4257.345049
568,3905.595367
569,3537.111033
570,3619.279767
571,3486.593596
572,3543.717834
573,3688.458251
574,4058.909831
575,3773.599175
576,3763.250926
577,4695.372782
578,5229.357028
579,4878.14812
580,4946.360732
581,4850.07201
582,4838.0158
583,4841.104204
584,4779.739708
585,4834.29063
586,4836.439669
587,4832.109113
588,4975.276599
589,5324.190044
590,5506.598153
591,5545.388814
592,5317.577136
593,4949.065918
594,4902.223233
595,4747.249923
596,4752.500563
597,4879.741769
598,5262.553998
599,4760.661158
600,4773.986644
601,5873.116405
602,6477.994438
603,6014.170361
604,5945.303867
605,5807.253924
606,5796.661909
607,5658.531142
608,5602.403209
609,5590.836808
610,5592.281993
611,5572.404387
612,5721.928943
613,6067.111209
614,6210.328313
615,6086.820808
616,5618.140639
617,5209.595333
618,5151.510018
619,5151.079172
620,5146.253059
621,5298.635971
622,5631.150215
623,4970.104453
624,4788.625444
625,5696.733535
626,6080.94213
627,5461.088801
628,5064.638501
629,4832.571883
630,4712.245611
631,4386.296538
632,4313.383661
633,4168.473033
634,4066.0012
635,3514.131392
636,3544.982031
637,3505.41162
638,3434.735436
639,3316.522606
640,3147.288782
641,2960.401215
642,2946.373706
643,2837.530272
644,2915.098316
645,3012.918192
646,3379.72986
647,3358.695466
648,3652.337793
649,4552.617127
650,4991.496016
651,4604.715176
652,4663.320942
653,4545.756951
654,4285.631139
655,4375.81911
656,4421.962321
657,4548.982823
658,4705.51547
659,4876.468733
660,5019.82687
661,5428.800708
662,5691.95105
663,5613.709
664,5457.734667
665,5193.581893
666,4988.596394
667,4879.490059
668,4891.665902
669,4911.605262
670,5160.251813
671,4844.53806
672,5312.780463
673,5652.685323
674,5690.288694
675,5242.470507
676,5172.285414
677,5216.964242
678,4894.789126
679,5042.083071
680,5065.823186
681,5257.894736
682,5447.466767
683,5586.463417
684,5780.735134
685,6181.706807
686,6424.725224
687,6328.59953
688,6164.371304
689,5808.174622
690,5622.163078
691,5531.235042
692,5531.772755
693,5577.436696
694,5808.55344
695,5392.505933
696,5884.184183
697,6333.644295
698,6557.024763
699,6071.533905
700,5940.981569
701,5796.365273
702,5546.455671
703,5399.585919
704,5460.072973
705,5473.595894
706,5469.949676
707,5765.49576
708,5995.647199
709,6379.112317
710,6584.597788
711,6523.93549
712,6194.925239
713,5682.414567
714,5592.835175
715,5517.972266
716,5494.491042
717,5664.667251
718,5991.457894
719,5569.478802
720,5477.118164
721,6799.599174
722,7515.010263
723,6912.124873
724,6523.430873
725,6259.093139
726,6086.500672
727,5745.451911
728,5570.058653
729,5333.132207
730,5093.676439
731,4659.648099
732,4820.371411
733,5166.021244
734,5387.821944
735,5153.977944
736,4264.782014
737,3487.990473
738,2994.393898
739,2669.248132
740,2449.318656
741,2331.500056
742,2344.073587
743,2420.072268
744,2588.540041
745,3311.759811
746,3675.394436
747,3465.842229
748,3413.531875
749,3283.761211
750,3260.835429
751,3058.344363
752,2959.738324
753,2924.81438
754,2710.047375
755,2535.209315
756,2643.855655
757,2931.036014
758,3143.321578
759,3175.953454
760,2876.241561
761,2431.707613
762,2153.627511
763,1868.717165
764,1800.587749
765,1945.693354
766,2091.47648
767,2320.258462
768,2409.698891
769,3156.747293
770,3646.826873
771,3426.601675
772,3800.177052
773,3861.079496
774,3935.592954
775,3986.086891
776,4041.454978
777,4169.142348
778,4186.762909
779,4408.956052
780,4630.399778
781,4921.499121
782,5108.247688
783,5160.793072
784,4996.067581
785,4649.636302
786,4719.767563
787,4668.161106
788,4734.181691
789,4919.970046
790,5290.888703
791,4776.400252
792,4739.397901
793,5825.285074
794,6430.900041
795,6052.299888
796,6094.487265
797,5987.705538
798,6084.039975
799,6138.62606
800,6192.206898
801,6200.056892
802,6291.20608
803,6229.403672
804,6452.158123
805,6814.417941
806,6892.282323
807,6567.885584
808,5708.968787
809,5121.414549
810,4871.880079
811,4607.449022
812,4499.134756
813,4519.866778
814,4733.423537
815,4343.375126
816,4425.622052
817,5458.868741
818,5971.640379
819,5676.989735
820,5585.522905
821,5485.622828
822,5030.731185
823,5055.672214
824,4984.586589
825,5086.52235
826,5160.80248
827,5354.621944
828,5480.534863
829,5861.196845
830,6174.711072
831,5937.364737
832,5558.720818
833,5316.484675
834,5285.672942
835,5259.108582
836,5333.041944
837,5492.540255
838,5902.19196
839,5517.358332
840,6059.319474
841,6493.175412
842,6803.541124
843,6431.430331
844,6634.36949
845,6707.545706
846,6206.174952
847,6341.013632
848,6348.584739
849,6481.751039
850,6558.996305
851,6481.603964
852,6647.167986
853,7081.805777
854,7350.693678
855,7191.294836
856,6996.24572
857,6694.552197
858,6609.472537
859,6572.125619
860,6579.854315
861,6555.104639
862,6716.240651
863,5976.791965
864,6619.05537
865,7121.337931
866,7283.694159
867,6923.339057
868,6873.380796
869,6801.990765
870,6557.313927
871,6406.460561
872,6248.035591
873,6150.359901
874,5998.755378
875,6031.12183
876,6162.047205
877,6427.738967
878,6371.156015
879,5823.548514
880,4682.776606
881,3926.436398
882,3525.346611
883,3212.342741
884,3003.524295
885,2918.484092
886,3009.513512
887,3112.859989
888,3264.669124
889,4251.304961
890,4821.820678
891,4612.756019
892,4812.36514
893,4809.724539
894,4736.114992
895,4762.357054
896,4877.751725
897,4931.356183
898,4886.641443
899,4823.61561
900,4927.488439
901,5147.632017
902,5173.608973
903,4915.046144
904,4455.5313
905,4074.15329
906,4108.339367
907,4023.667409
908,4030.338441
909,4229.889847
910,4524.169621
911,4468.872859
912,4462.342084
913,5601.859371
914,6206.290929
915,5869.960878
916,6177.509711
917,6193.534767
918,6417.470059
919,6470.837148
920,6520.394566
921,6537.41032
922,6775.251251
923,6678.577102
924,6957.708198
925,7335.6068
926,7461.697996
927,7144.63351
928,6334.550717
929,5708.461325
930,5568.232026
931,5473.334109
932,5483.787663
933,5613.476741
934,5984.775773
935,5563.530774
936,5458.507046
937,6749.932339
938,7346.864755
939,6781.193155
940,6619.461959
941,6433.168294
942,6433.606442
943,6290.006257
944,6294.342277
945,6228.572915
946,6241.263984
947,6174.638756
948,6331.264004
949,6698.051123
950,6737.294454
951,6365.301949
952,5450.962921
953,4917.13334
954,4605.622071
955,4297.929315
956,4116.858599
957,4051.769486
958,4126.512086
959,4149.858572
960,4286.80469
961,5489.051262
962,6198.087242
963,5916.815724
964,6045.367362
965,6045.48556
966,6206.024515
967,6146.534915
968,6203.319569
969,6164.765502
970,6143.72906
971,6066.438597
972,6265.026589
973,6642.467793
974,6761.178587
975,6176.921164
976,5215.422141
977,4633.515125
978,4419.454623
979,4257.065505
980,4164.453376
981,4239.879405
982,4509.089686
983,4252.164434
984,4271.309632
985,5302.949707
986,5853.951067
987,5546.922453
988,5730.359405
989,5677.659249
990,5443.831468
991,5521.841767
992,5569.154353
993,5784.951636
994,5940.37468
995,6018.984826
996,6135.998465
997,6627.98509
998,6940.97268
999,7047.280338
1000,7292.230385
1001,7098.176649
1002,7135.605286
1003,7215.126474
1004,7370.396333
1005,7616.363919
1006,7928.014999
1007,7319.623097
1008,7899.094661
1009,8433.360974
1010,8766.398421
1011,8313.99943
1012,8338.322264
1013,8250.701911
1014,7568.103234
1015,7930.797127
1016,8088.523924
1017,8488.479022
1018,8825.288427
1019,8842.662389
1020,8997.899426
1021,9583.414911
1022,9840.657596
1023,9700.476381
1024,9653.320342
1025,9176.516982
1026,9113.69636
1027,9035.658396
1028,9133.307476
1029,9293.874686
1030,9715.199905
1031,8326.196642
1032,9026.918257
1033,9526.300807
1034,9702.201955
1035,8975.497035
1036,8503.18066
1037,8228.642383
1038,7637.814258
1039,7364.444741
1040,7233.894123
1041,7048.494386
1042,7024.129633
1043,6618.192339
1044,6831.524265
1045,7231.49988
1046,7234.936094
1047,6944.114865
1048,6014.50993
1049,5381.93684
1050,5121.498044
1051,4817.719196
1052,4605.951172
1053,4559.368759
1054,4679.611237
1055,4514.211549
1056,4598.385029
1057,5814.856772
1058,6518.648246
1059,6112.421056
1060,6053.87741
1061,5962.997715
1062,5975.031473
1063,5892.026981
1064,5828.846448
1065,5763.976813
1066,5657.412303
1067,5337.014611
1068,5525.361571
1069,5800.300191
1070,5900.731921
1071,5615.633478
1072,5075.996075
1073,4741.464815
1074,4563.219042
1075,4380.208011
1076,4261.635391
1077,4212.361139
1078,4433.770797
1079,4113.835601
1080,4133.645328
1081,5090.961642
1082,5510.606249
1083,5087.660627
1084,4996.633786
1085,4930.057197
1086,4897.568155
1087,4692.17634
1088,4731.285347
1089,4706.086226
1090,4593.639318
1091,4568.362007
1092,4714.204256
1093,4897.952501
1094,5021.644693
1095,5055.145217
1096,4693.481376
1097,4300.215384
1098,4317.094414
1099,4171.147702
1100,4204.802453
1101,4274.127886
1102,4496.875184
1103,4125.697708
1104,4040.922427
1105,4996.951051
1106,5528.202731
1107,5209.016715
1108,5532.204197
1109,5551.852408
1110,5686.48905
1111,5689.575559
1112,5787.549227
1113,5791.483219
1114,5737.125391
1115,5452.548552
1116,5611.605356
1117,5826.034716
1118,5778.532447
1119,5517.982642
1120,5018.013194
1121,4565.984901
1122,4433.685033
1123,4465.745189
1124,4483.821734
1125,4623.038054
1126,4901.779456
1127,4340.53969
1128,4198.066906
1129,5071.740683
1130,5431.089365
1131,4916.337122
1132,4654.439721
1133,4493.399486
1134,4409.977748
1135,4218.223903
1136,4146.619522
1137,4069.897183
1138,3954.629109
1139,3920.103295
1140,4111.816285
1141,4366.109243
1142,4466.66274
1143,4355.021576
1144,3862.707652
1145,3466.994542
1146,3481.792449
1147,3355.293897
1148,3363.734417
1149,3470.505253
1150,3804.01721
1151,3827.784196
1152,3904.470551
1153,4876.21866
1154,5546.924371
1155,5300.742443
1156,5461.774769
1157,5350.614672
1158,5052.762212
1159,5050.2054
1160,5068.916847
1161,5295.301215
1162,5431.028178
1163,5495.409904
1164,5613.051008
1165,6021.790936
1166,6241.967645
1167,5892.963834
1168,5512.609262
1169,5198.946211
1170,5028.214043
1171,4995.111018
1172,5089.454027
1173,5168.621523
1174,5471.760483
1175,5038.708871
1176,5508.755338
1177,5837.895175
1178,6030.335653
1179,5679.523577
1180,5739.807127
1181,5734.546276
1182,5225.875588
1183,5377.478138
1184,5366.372049
1185,5587.039068
1186,5715.425502
1187,5831.92504
1188,6029.059349
1189,6495.452536
1190,6530.126444
1191,6366.994603
1192,6241.950802
1193,5891.89415
1194,5804.027901
1195,5750.68274
1196,5840.185852
1197,5988.161656
1198,6153.06677
1199,5740.702051
1200,6224.618768
1201,6773.415127
1202,7081.566267
1203,6676.952762
1204,6616.217355
1205,6514.504288
1206,5928.127936
1207,6002.855078
1208,6034.392849
1209,6165.765047
1210,6355.643415
1211,6369.626593
1212,6536.203962
1213,7073.658736
1214,7286.872921
1215,7179.58893
1216,6790.134163
1217,6364.021843
1218,5939.932402
1219,5709.84437
1220,5593.421985
1221,5584.482438
1222,5729.004995
1223,5529.684522
1224,6243.994097
1225,6822.016475
1226,7206.633843
1227,6855.982621
1228,7126.527732
1229,6995.394003
1230,6750.304189
1231,6757.213954
1232,6793.734067
1233,6797.169421
1234,6913.25313
1235,6648.934147
1236,6811.305442
1237,7127.408821
1238,6901.250532
1239,6175.721157
1240,5044.149492
1241,4365.055773
1242,4112.300167
1243,3928.856471
1244,3857.282611
1245,3973.664185
1246,4231.542466
1247,3873.517546
1248,3735.030827
1249,4546.15542
1250,4932.34496
1251,4508.56164
1252,4397.983479
1253,4344.657823
1254,4342.116779
1255,4186.607196
1256,4130.774463
1257,4073.013192
1258,3967.940248
1259,3973.043687
1260,4189.353579
1261,4460.762334
1262,4431.50971
1263,4092.701176
1264,3283.484763
1265,2824.016185
1266,2733.35689
1267,2529.180225
1268,2516.052935
1269,2565.47906
1270,2824.330193
1271,2911.539868
1272,3019.242993
1273,3812.436284
1274,4227.568942
1275,3948.095548
1276,3975.48909
1277,3846.508044
1278,3725.79486
1279,3649.51378
1280,3650.24679
1281,3695.604782
1282,3657.657439
1283,3639.003455
1284,3842.574767
1285,4111.898484
1286,4094.610201
1287,3910.278663
1288,3416.052128
1289,3095.402983
1290,2998.168125
1291,2878.131753
1292,2828.304043
1293,3003.703896
1294,3224.162743
1295,3325.090737
1296,3456.913082
1297,4401.546844
1298,5023.227219
1299,4815.653194
1300,4958.08038
1301,4872.132346
1302,4802.550978
1303,4740.201157
1304,4681.860449
1305,4797.380797
1306,4941.26763
1307,4824.991854
1308,4979.421383
1309,5236.189585
1310,5345.139745
1311,5351.107907
1312,5118.974457
1313,4728.505747
1314,4674.722992
1315,4525.572542
1316,4627.047304
1317,4708.540742
1318,4918.352705
1319,4239.326397
1320,4130.150914
1321,5014.208706
1322,5525.083448
1323,5036.469392
1324,4668.821212
1325,4663.760389
1326,4509.848221
1327,4577.253658
1328,4590.024224
1329,4706.981331
1330,4804.442772
1331,4821.722348
1332,4934.331817
1333,5343.973779
1334,5579.010903
1335,5633.145044
1336,5782.305549
1337,5587.711329
1338,5712.999454
1339,5694.923611
1340,5924.366995
1341,6123.90587
1342,6542.682683
1343,6051.993774
1344,6681.964511
1345,7124.7374
1346,7331.623502
1347,6940.495657
1348,6897.921942
1349,6780.630924
1350,6200.18317
1351,6389.705458
1352,6386.289917
1353,6598.013036
1354,6724.455647
1355,6817.218249
1356,6977.622565
1357,7514.123125
1358,7670.277997
1359,7428.088178
1360,7147.668411
1361,6734.330678
1362,6527.392218
1363,6329.273107
1364,6232.443626
1365,6213.75619
1366,6336.437932
1367,5811.679777
1368,6409.201249
1369,6919.929134
1370,7333.953222
1371,6933.392109
1372,6914.647236
1373,6887.813225
1374,6628.622807
1375,6446.874846
1376,6445.434762
1377,6329.783542
1378,6196.621896
1379,5845.719645
1380,5899.676856
1381,6142.402699
1382,5889.294131
1383,5256.882931
1384,4188.332234
1385,3534.140686
1386,3114.775912
1387,2898.102243
1388,2782.124371
1389,2753.824675
1390,2919.578978
1391,2799.890398
1392,2914.013463
1393,3766.943257
1394,4253.965495
1395,3979.762658
1396,4036.760284
1397,3975.238332
1398,4080.936858
1399,4189.06915
1400,4277.008759
1401,4456.876382
1402,4582.036068
1403,4738.438911
1404,4940.825659
1405,5267.881482
1406,5431.809818
1407,5371.296877
1408,4968.465443
1409,4544.760475
1410,4401.812091
1411,4192.827118
1412,4076.974682
1413,4085.91413
1414,4221.266813
1415,4168.902324
1416,4239.00518
1417,5326.169353
1418,5948.569196
1419,5584.153218
1420,5727.163068
1421,5609.38711
1422,5631.678577
1423,5577.111677
1424,5495.719227
1425,5394.465841
1426,5261.45167
1427,5166.583802
1428,5320.627994
1429,5545.126599
1430,5482.230039
1431,5386.153667
1432,4982.314368
1433,4733.297717
1434,4839.825988
1435,4833.883196
1436,4941.159504
1437,5106.960602
1438,5347.770808
1439,4745.402008
1440,4598.854152
1441,5511.06162
1442,5923.365298
1443,5394.900655
1444,5212.174719
1445,5051.599493
1446,5027.056685
1447,4911.417686
1448,4800.444315
1449,4690.558978
1450,4549.120072
1451,4399.946956
1452,4541.044978
1453,4808.732341
1454,5042.518094
1455,5180.737233
1456,5062.766047
1457,4733.796215
1458,4736.651959
1459,4620.138881
1460,4648.201796
1461,4747.157313
1462,5105.282122
1463,4801.511642
1464,4737.896724
1465,5875.347792
1466,6389.883774
1467,5880.424535
1468,5804.091447
1469,5627.80294
1470,5667.753339
1471,5561.322089
1472,5560.539602
1473,5511.331968
1474,5461.471398
1475,5291.621391
1476,5380.819289
1477,5709.410574
1478,5793.66113
1479,5722.574852
1480,5252.294782
1481,4731.483859
1482,4614.464853
1483,4555.679329
1484,4536.427938
1485,4622.222998
1486,4849.43628
1487,4262.482869
1488,4057.834144
1489,4865.918135
1490,5264.923511
1491,4928.315325
1492,4693.265002
1493,4472.525207
1494,4014.564377
1495,3890.778431
1496,3734.252975
1497,3700.38413
1498,3607.09199
1499,3307.404141
1500,3415.238447
1501,3727.753856
1502,3919.361604
1503,3889.566319
1504,3855.931975
1505,3608.056017
1506,3489.130666
1507,3456.010843
1508,3599.520648
1509,3560.567146
1510,3633.580751
1511,3468.925465
1512,3950.656134
1513,4321.230006
1514,4536.925322
1515,4362.957698
1516,4680.210041
1517,4586.301153
1518,4178.582431
1519,4301.097243
1520,4348.549844
1521,4497.492447
1522,4657.319836
1523,4988.983413
1524,5083.386021
1525,5533.299415
1526,5807.424269
1527,5828.152887
1528,5972.150021
1529,5752.90718
1530,5765.373811
1531,5853.476516
1532,5902.406845
1533,6025.568463
1534,6332.34697
1535,5862.723054
1536,6395.79934
1537,6889.182233
1538,7239.093564
1539,6925.873609
1540,7113.908597
1541,7037.908145
1542,6868.257633
1543,6888.393543
1544,6879.501755
1545,6911.460149
1546,6985.505093
1547,7083.534996
1548,7320.023127
1549,7743.065271
1550,7757.124434
1551,7704.659163
1552,6850.181756
1553,6162.779514
1554,5921.779402
1555,5603.754326
1556,5541.903676
1557,5555.409196
1558,5769.635765
1559,5459.646004
1560,5556.907587
1561,6959.088161
1562,7856.644272
1563,7497.4092
1564,7874.800113
1565,7889.234396
1566,7975.788443
1567,7970.323705
1568,7993.299715
1569,8030.01253
1570,7900.737842
1571,7804.529123
1572,7951.700937
1573,8315.472327
1574,8146.211772
1575,7643.156043
1576,6416.798491
1577,5731.692852
1578,5327.522155
1579,5038.206033
1580,4842.182915
1581,4719.418379
1582,4708.7926
1583,4307.120282
1584,4298.476744
1585,5449.014297
1586,5980.333496
1587,5501.442222
1588,5313.454653
1589,5240.814397
1590,5244.169178
1591,5018.154582
1592,4974.358898
1593,4804.72916
1594,4537.689947
1595,4408.003427
1596,4616.324023
1597,4794.864164
1598,4596.096385
1599,4054.921286
1600,2956.539107
1601,2234.459554
1602,1790.989074
1603,1538.830557
1604,1319.095742
1605,1181.422666
1606,1268.266597
1607,1443.157256
1608,1550.595252
1609,2121.566241
1610,2448.222391
1611,2330.352553
1612,2273.839424
1613,2230.156308
1614,2208.495103
1615,2081.865612
1616,2121.208963
1617,2064.29922
1618,1930.262082
1619,1796.544301
1620,1918.377954
1621,1997.605934
1622,1908.218772
1623,1805.173307
1624,1388.376701
1625,975.5238161
1626,766.9847247
1627,695.3854252
1628,626.0451018
1629,721.4609168
1630,846.2640002
1631,1060.190743
1632,1275.32709
1633,1942.873284
1634,2357.979055
1635,2468.673669
1636,2916.776966
1637,2758.38816
1638,2686.952207
1639,2872.950495
1640,3292.878166
1641,4030.444741
1642,4347.444854
1643,4571.805996
1644,4816.815454
1645,5110.156155
1646,5158.791091
1647,5143.37788
1648,4770.608637
1649,4365.232703
1650,4326.997656
1651,4036.651885
1652,3987.311145
1653,4006.277519
1654,4235.399039
1655,4132.475028
1656,4234.200731
1657,5325.088572
1658,6017.767121
1659,5715.988466
1660,6000.310614
1661,5998.792032
1662,5766.979311
1663,5934.699386
1664,5996.900674
1665,6305.246613
