hour,mw
203,255.7437759
204,666.7615885
205,1765.021591
206,2818.742071
207,2668.517894
208,2203.715046
209,1791.91548
210,1553.884872
211,1451.453838
212,1190.997422
213,1263.662176
214,1291.499952
215,1345.546119
216,1189.518808
217,852.3536331
218,641.690375
219,451.8586817
220,390.2987134
221,318.3747125
222,236.3464882
223,148.5994794
224,98.25775612
225,77.48596531
226,85.65816138
227,222.1506182
228,609.2583666
229,1643.054782
230,2578.309721
231,2347.5106
232,1883.198967
233,1528.344057
234,1336.428459
235,1280.925948
236,1052.536137
237,1145.427638
238,1205.729585
239,1287.761491
240,1137.70392
241,807.3957771
242,606.9323535
243,432.5025339
244,376.0152525
245,306.9897877
246,223.7758842
247,136.6735199
248,87.38588501
249,67.5257322
250,77.8627328
251,215.5832738
252,597.8485549
253,1625.159064
254,2517.100672
255,2231.949649
256,1759.471089
257,1421.424711
258,1255.744368
259,1213.930342
260,988.0657577
261,1097.921672
262,1179.980506
263,1262.016782
264,1116.043347
265,787.9823943
266,595.7667283
267,425.8205725
268,368.8174083
269,301.9176324
270,219.0337013
271,132.1453466
272,82.65652765
273,63.96832904
274,75.09794081
275,211.3657772
276,594.3161097
277,1607.935905
278,2490.895924
279,2188.258514
280,1704.775647
281,1359.201024
282,1201.257516
283,1169.129211
284,958.1091461
285,1071.504136
286,1158.353412
287,1260.787431
288,1109.383789
289,789.9631342
290,601.0312218
291,427.6205215
292,372.8610054
293,305.5775129
294,219.3645135
295,132.7251955
296,82.99586942
297,62.69462786
298,73.17628598
299,211.56729
300,594.4741017
301,1608.591246
302,2476.986983
303,2174.136915
304,1692.453731
305,1338.435944
306,1187.440006
307,1152.240557
308,936.9215356
309,1051.319804
310,1154.669599
311,1253.736135
312,1102.932253
313,781.099524
314,591.3777511
315,425.4049053
316,371.3204322
317,297.4184329
318,214.7345309
319,128.9988324
320,80.7393673
321,61.48578166
322,44.84212235
323,75.72895367
324,198.6102997
325,353.9707282
326,685.5776435
327,824.2081231
328,907.7821146
329,1142.737398
330,1190.103889
331,1195.42597
332,1071.020953
333,1212.102269
334,988.6245524
335,1057.50488
336,1027.053001
337,861.2656188
338,778.4103789
339,627.7653113
340,522.6123786
341,398.9647088
342,303.2215968
343,183.4175023
344,178.9378416
345,121.0835582
346,74.10261302
347,108.9527874
348,243.7894172
349,424.5810447
350,795.1887792
351,969.8651296
352,1066.161037
353,1322.125427
354,1357.544463
355,1314.21665
356,1188.557398
357,1325.602256
358,1094.409202
359,1142.104045
360,1103.589638
361,921.2279095
362,826.2461048
363,666.8288577
364,558.7186722
365,424.4604678
366,324.3906584
367,201.9622072
368,192.7906845
369,132.2422505
370,82.77811769
371,115.450394
372,254.6768945
373,446.478895
374,831.8550968
375,1040.836339
376,1147.517954
377,1399.655556
378,1454.595611
379,1386.08298
380,1233.650336
381,1366.747923
382,1137.894693
383,1185.828031
384,1137.53111
385,940.6947474
386,837.7084936
387,678.8302407
388,565.2357015
389,432.0615205
390,329.6306276
391,204.8294593
392,193.9694283
393,134.903014
394,115.203546
395,259.8875692
396,674.9377049
397,1765.766315
398,2827.472391
399,2736.112548
400,2300.699212
401,1900.759573
402,1648.28112
403,1542.051409
404,1270.870601
405,1330.080082
406,1331.080304
407,1369.886738
408,1202.226492
409,870.4489954
410,644.594597
411,460.1983072
412,395.5278482
413,325.8291696
414,240.7362236
415,151.5886056
416,101.8778414
417,81.32044507
418,89.14064288
419,223.7997317
420,617.3180159
421,1647.356708
422,2591.734288
423,2380.450204
424,1931.344462
425,1585.238905
426,1401.89277
427,1337.314863
428,1094.570154
429,1183.944098
430,1230.296806
431,1303.949998
432,1142.933845
433,810.680722
434,606.6681827
435,433.1977546
436,375.3001652
437,309.9309685
438,226.6577357
439,138.6818761
440,87.10873604
441,67.92244341
442,80.23761764
443,215.657737
444,602.2649101
445,1631.364288
446,2529.550315
447,2247.354883
448,1776.535122
449,1443.395122
450,1283.584057
451,1239.375207
452,1011.937493
453,1114.634214
454,1194.535358
455,1279.135802
456,1121.155612
457,795.9557551
458,596.812435
459,430.7252164
460,373.6542115
461,304.1431527
462,223.4308516
463,135.1505555
464,84.71651303
465,65.69517398
466,77.07590662
467,212.1837201
468,595.0816552
469,1614.382159
470,2503.917133
471,2206.419932
472,1716.192655
473,1388.5388
474,1225.224421
475,1196.036245
476,971.6546834
477,1077.442604
478,1166.146875
479,1259.22031
480,1113.843461
481,788.5807906
482,599.9668692
483,428.0773583
484,371.4131132
485,302.704813
486,220.1034083
487,132.867936
488,83.53452218
489,63.74081353
490,45.90450509
491,77.67134073
492,198.6344703
493,358.4083743
494,699.6627548
495,831.2525975
496,916.5942512
497,1155.400388
498,1212.238627
499,1205.567058
500,1079.647106
501,1219.19664
502,1005.211944
503,1057.976091
504,1034.526974
505,869.068064
506,786.7851638
507,636.4179045
508,529.7797899
509,398.9861112
510,304.4734528
511,185.8777462
512,180.8650793
513,120.6188737
514,72.6687551
515,107.7734634
516,246.261525
517,424.3495769
518,797.8375741
519,973.4114516
520,1067.565991
521,1314.513566
522,1370.638209
523,1329.314473
524,1193.104713
525,1322.503597
526,1098.434653
527,1139.427417
528,1103.824761
529,926.5476838
530,826.3706418
531,674.1673339
532,559.9091978
533,425.0006646
534,322.0288525
535,202.1198051
536,193.0819534
537,133.4103951
538,114.3212516
539,261.2838593
540,672.2240885
541,1756.884461
542,2807.432615
543,2662.331915
544,2201.662046
545,1786.417684
546,1549.215641
547,1461.044999
548,1198.312064
549,1269.851469
550,1298.034004
551,1365.723255
552,1191.093077
553,857.3137293
554,640.5623847
555,456.2412668
556,392.2057815
557,319.9898472
558,236.5536078
559,149.2743134
560,98.88963454
561,77.47639848
562,86.88508727
563,221.8306056
564,611.6998521
565,1643.711881
566,2571.311603
567,2344.673608
568,1893.801891
569,1534.191873
570,1352.810744
571,1283.183166
572,1062.874636
573,1153.201769
574,1209.621392
575,1289.691745
576,1140.610962
577,807.5058922
578,605.5686192
579,430.3462393
580,373.7577413
581,304.9525655
582,221.155907
583,135.8728893
584,86.03362742
585,66.36357168
586,77.27620508
587,214.9330411
588,598.1170666
589,1621.647966
590,2517.360152
591,2236.366412
592,1757.334323
593,1422.77135
594,1262.505459
595,1217.699437
596,996.9131058
597,1109.848332
598,1181.339736
599,1266.938557
600,1121.545843
601,798.8160031
602,603.0534684
603,430.8573978
604,369.8558701
605,300.475974
606,219.3926827
607,133.686719
608,83.90184163
609,63.86656274
610,74.62650114
611,211.981987
612,597.6247636
613,1614.199837
614,2498.291722
615,2205.202082
616,1713.731849
617,1373.581373
618,1216.853951
619,1177.803063
620,959.7806343
621,1064.072204
622,1164.003876
623,1252.049892
624,1115.90188
625,787.0841504
626,599.0966817
627,425.670441
628,369.4882
629,301.7003255
630,221.2710165
631,133.8416801
632,83.11362822
633,63.6876569
634,75.25789447
635,212.4690867
636,593.7412586
637,1609.181642
638,2485.362879
639,2177.249649
640,1678.487371
641,1341.392392
642,1178.547313
643,1143.652459
644,938.3851753
645,1054.259149
646,1156.042558
647,1249.570003
648,1102.357261
649,780.833621
650,593.2977487
651,424.474408
652,370.6629241
653,303.166314
654,221.5246527
655,134.5569872
656,84.03530275
657,64.35992087
658,46.37481981
659,77.01716556
660,194.0353721
661,357.685781
662,695.2657025
663,827.3627596
664,911.4005851
665,1140.992032
666,1190.509391
667,1179.908527
668,1066.722372
669,1216.75563
670,996.8209011
671,1049.556207
672,1023.524001
673,861.9047828
674,776.6615635
675,628.227908
676,527.1537064
677,400.119555
678,303.6517555
679,185.0780295
680,179.8294909
681,123.4209523
682,75.35916511
683,110.3738463
684,245.5622379
685,426.0816789
686,795.3714754
687,977.6054686
688,1071.130461
689,1314.952138
690,1366.195318
691,1330.644418
692,1174.770347
693,1309.670515
694,1085.297196
695,1138.235144
696,1101.794268
697,923.1354874
698,832.2080768
699,670.8898438
700,560.178965
701,428.2031523
702,326.3624017
703,203.8537331
704,194.4440009
705,133.9621961
706,112.074566
707,258.6703565
708,668.8411048
709,1756.384802
710,2807.477333
711,2671.936098
712,2205.762503
713,1779.870947
714,1541.167133
715,1454.376091
716,1193.190735
717,1258.21948
718,1287.879502
719,1347.83904
720,1186.42532
721,849.0926238
722,638.0100547
723,452.4797692
724,392.7690707
725,322.6530689
726,237.830874
727,151.0643964
728,100.567773
729,79.5859349
730,88.29667743
731,221.4633632
732,615.7650816
733,1645.124058
734,2559.194344
735,2321.831441
736,1875.116737
737,1524.639481
738,1344.629607
739,1282.34354
740,1044.580155
741,1148.302564
742,1208.829672
743,1283.476844
744,1134.461914
745,802.0505738
746,600.8107334
747,431.9225911
748,371.6389468
749,305.9875264
750,224.3216769
751,137.1419391
752,86.73040786
753,67.65703058
754,64.11787702
755,151.273252
756,543.8416738
757,1477.884129
758,2476.647305
759,2360.429239
760,1711.021138
761,1397.367354
762,1289.035211
763,1159.463766
764,1089.368017
765,1184.299324
766,1124.455045
767,1235.194097
768,1221.265039
769,920.9401216
770,724.3611765
771,591.1704347
772,481.4697953
773,351.8444977
774,245.729736
775,146.4453345
776,109.8896113
777,84.01801955
778,94.17310195
779,175.9871557
780,561.0350988
781,1475.639311
782,2471.826262
783,2329.594253
784,1673.963625
785,1349.877681
786,1250.464195
787,1129.748659
788,1068.643132
789,1168.624152
790,1115.196071
791,1222.762261
792,1202.018448
793,922.2313321
794,717.8490173
795,594.4739633
796,483.7530774
797,354.3162785
798,249.1619304
799,151.5246843
800,111.7394238
801,86.12675264
802,94.91046783
803,176.7648382
804,562.4442919
805,1472.923736
806,2462.324591
807,2326.127854
808,1657.637953
809,1341.044372
810,1226.370529
811,1100.610969
812,1045.602272
813,1164.220361
814,1107.021135
815,1221.373779
816,1209.905954
817,928.1303917
818,724.9503439
819,597.4576476
820,486.589296
821,354.351253
822,248.0829887
823,149.7044113
824,111.184444
825,85.49610682
826,81.15202151
827,133.5394069
828,254.5184287
829,455.7183383
830,599.0705104
831,846.7988448
832,938.4980243
833,970.8990182
834,1201.197737
835,1049.349539
836,1176.560972
837,1291.182776
838,1218.413706
839,1175.008488
840,1070.236355
841,801.5637191
842,635.2769028
843,585.3710398
844,627.0206859
845,488.0698951
846,406.0880878
847,305.8183969
848,278.7970923
849,259.9726258
850,173.3283808
851,198.9867653
852,286.5911453
853,498.1810345
854,672.1960802
855,983.4443636
856,1097.136035
857,1101.431849
858,1333.166635
859,1163.501852
860,1257.612088
861,1381.360995
862,1281.539781
863,1251.690946
864,1111.79196
865,837.9776905
866,660.7757645
867,597.4654982
868,635.2722052
869,492.3523314
870,407.4050051
871,307.5921429
872,278.093463
873,257.6526355
874,186.8755505
875,242.2708949
876,615.9852728
877,1581.735456
878,2718.379647
879,2754.854542
880,2157.847
881,1810.462501
882,1630.429363
883,1418.30305
884,1298.278116
885,1365.812467
886,1257.375557
887,1317.959043
888,1279.828815
889,983.6092776
890,750.7421872
891,616.4711447
892,497.4654105
893,364.095862
894,257.3813129
895,158.3716603
896,120.2685116
897,92.46916774
898,100.2236252
899,183.8615465
900,573.3723102
901,1509.978383
902,2537.399807
903,2460.819222
904,1840.062998
905,1517.894188
906,1404.709403
907,1251.633456
908,1160.314797
909,1242.865374
910,1176.944834
911,1258.676136
912,1244.572662
913,949.5067128
914,727.6239048
915,604.1937826
916,493.2000686
917,361.068039
918,255.0894681
919,155.6407625
920,117.3024811
921,91.14308336
922,100.906875
923,184.7015966
924,571.7734104
925,1494.2423
926,2494.468308
927,2379.445012
928,1731.181103
929,1422.630105
930,1316.33093
931,1186.706853
932,1105.663433
933,1210.545374
934,1141.922809
935,1240.519284
936,1222.204885
937,935.4416765
938,723.9737757
939,604.3677913
940,488.2757739
941,355.9518748
942,252.7177541
943,151.324372
944,114.9080287
945,88.77506895
946,97.11856916
947,178.0719673
948,567.3409608
949,1478.574538
950,2477.672328
951,2340.194475
952,1686.274687
953,1373.190882
954,1264.487676
955,1146.204499
956,1079.119663
957,1177.478169
958,1120.590779
959,1226.837854
960,1218.188229
961,933.9215674
962,720.3774355
963,596.1606563
964,483.3396426
965,353.2272528
966,248.2691695
967,148.9201392
968,113.3145018
969,87.33022926
970,96.78782766
971,178.6055772
972,565.793454
973,1485.199849
974,2473.490638
975,2347.051763
976,1679.261337
977,1346.444861
978,1246.718847
979,1128.66684
980,1058.340556
981,1165.169569
982,1118.021002
983,1226.839363
984,1208.468842
985,926.8688496
986,717.3612366
987,599.1965514
988,485.7721223
989,355.9719998
990,249.9228058
991,149.9425097
992,112.760015
993,87.87315821
994,82.30558845
995,133.832263
996,255.8999212
997,450.9231879
998,593.8192329
999,853.1843877
1000,948.7393205
1001,976.0545069
1002,1198.978698
1003,1053.346067
1004,1179.361067
1005,1300.573952
1006,1216.692767
1007,1189.174091
1008,1064.136359
1009,803.1857305
1010,635.1272034
1011,580.881461
1012,625.7904706
1013,487.002685
1014,402.448628
1015,301.2245298
1016,275.7723542
1017,257.5635651
1018,170.9667358
1019,195.8374982
1020,286.7219146
1021,499.8426429
1022,677.4486864
1023,976.3109879
1024,1096.428213
1025,1099.840017
1026,1322.224177
1027,1165.512363
1028,1260.793329
1029,1379.137253
1030,1286.925237
1031,1250.688348
1032,1127.224144
1033,837.6974252
1034,659.8973443
1035,603.6688362
1036,635.9677556
1037,494.3243536
1038,409.8658675
1039,309.4434995
1040,281.2962359
1041,260.5417131
1042,188.3106633
1043,244.1477515
1044,619.4782525
1045,1582.596883
1046,2716.642591
1047,2759.698603
1048,2170.674035
1049,1817.019923
1050,1633.244873
1051,1429.29448
1052,1306.16145
1053,1360.759719
1054,1253.008776
1055,1318.827873
1056,1279.150761
1057,977.2294414
1058,757.2177371
1059,615.3683283
1060,498.0342204
1061,365.6860976
1062,261.0862169
1063,162.1048167
1064,123.4836906
1065,95.61187737
1066,104.1861077
1067,185.7888985
1068,578.0643875
1069,1511.183708
1070,2540.331671
1071,2464.293114
1072,1840.118704
1073,1531.641776
1074,1410.154997
1075,1260.670941
1076,1171.9441
1077,1254.280044
1078,1174.685312
1079,1259.989108
1080,1235.357086
1081,948.1366841
1082,736.9223167
1083,605.4349567
1084,488.9257215
1085,359.0345945
1086,253.3171486
1087,154.0984708
1088,116.4277618
1089,90.29237454
1090,99.24756036
1091,182.1528203
1092,577.2187651
1093,1489.936645
1094,2490.28112
1095,2379.930999
1096,1731.144183
1097,1420.382746
1098,1309.806189
1099,1183.133983
1100,1105.968178
1101,1209.789773
1102,1145.45231
1103,1239.427434
1104,1226.437536
1105,936.5940753
1106,734.409426
1107,604.1583743
1108,488.627601
1109,359.02744
1110,251.4227042
1111,151.9550789
1112,116.2727818
1113,88.05776633
1114,98.29507349
1115,179.3223916
1116,567.1969644
1117,1477.887715
1118,2465.842136
1119,2348.486422
1120,1690.885436
1121,1376.279718
1122,1267.921903
1123,1149.661862
1124,1082.744754
1125,1189.964981
1126,1118.948439
1127,1231.124813
1128,1217.253994
1129,931.5107731
1130,722.1036528
1131,597.9371984
1132,483.7731017
1133,353.1368236
1134,247.7210511
1135,149.2214873
1136,113.152413
1137,88.44965962
1138,97.60183042
1139,178.2527467
1140,560.2426528
1141,1479.925557
1142,2476.455075
1143,2346.229513
1144,1680.581704
1145,1357.537422
1146,1247.738271
1147,1126.660674
1148,1065.049472
1149,1168.569465
1150,1112.716908
1151,1220.161722
1152,1214.489313
1153,926.2167512
1154,720.9925408
1155,598.7893798
1156,487.6144485
1157,354.6240197
1158,249.0446484
1159,149.3573316
1160,113.0075439
1161,86.45178557
1162,81.4190753
1163,132.6227298
1164,252.2057278
1165,452.8503905
1166,597.6559723
1167,845.51715
1168,945.2750473
1169,973.3435663
1170,1211.326849
1171,1062.481079
1172,1172.029973
1173,1284.544789
1174,1220.545877
1175,1187.495352
1176,1063.702582
1177,804.7819429
1178,633.1584646
1179,579.4017211
1180,625.1908429
1181,488.1244315
1182,404.6137746
1183,305.1890531
1184,278.3414183
1185,259.7788761
1186,173.5178207
1187,198.4252143
1188,288.1817169
1189,505.253127
1190,672.8497696
1191,989.8826617
1192,1098.613885
1193,1099.343417
1194,1335.337515
1195,1169.718735
1196,1270.089976
1197,1382.176303
1198,1281.500983
1199,1254.659656
1200,1130.513189
1201,844.7014057
1202,663.8755616
1203,600.4528532
1204,637.443636
1205,496.1139148
1206,411.0541101
1207,310.6203717
1208,281.2914512
1209,260.7157247
1210,175.4657709
1211,203.0899158
1212,293.4863483
1213,512.4406533
1214,706.6126539
1215,1039.671469
1216,1180.584945
1217,1173.835612
1218,1404.382159
1219,1227.774872
1220,1319.662245
1221,1439.129394
1222,1323.885571
1223,1299.697769
1224,1155.812451
1225,856.2757317
1226,678.2559825
1227,614.1676274
1228,643.4101577
1229,499.1507483
1230,413.9355108
1231,311.6756557
1232,283.0794353
1233,262.9477713
1234,192.110991
1235,248.869176
1236,626.5362426
1237,1593.828004
1238,2755.538111
1239,2821.640999
1240,2267.707824
1241,1927.765454
1242,1735.390524
1243,1532.544187
1244,1385.895689
1245,1426.705412
1246,1308.728181
1247,1342.249901
1248,1307.41512
1249,996.6051078
1250,766.8029695
1251,629.3215321
1252,507.5475951
1253,369.4252125
1254,261.482208
1255,162.4970489
1256,123.7883373
1257,98.08066448
1258,103.6800183
1259,185.9381286
1260,579.589369
1261,1513.830567
1262,2551.443776
1263,2495.268617
1264,1886.491786
1265,1586.621429
1266,1465.272771
1267,1307.114768
1268,1221.945187
1269,1289.663323
1270,1198.895743
1271,1281.588462
1272,1256.199597
1273,951.1843066
1274,737.3075973
1275,608.4322888
1276,493.3468145
1277,359.1435051
1278,253.6051372
1279,155.0063777
1280,116.4887722
1281,90.96290064
1282,99.98317894
1283,182.0386776
1284,570.3618071
1285,1486.840993
1286,2505.413318
1287,2407.552365
1288,1754.451911
1289,1448.623721
1290,1337.121744
1291,1214.826434
1292,1133.455744
1293,1225.598775
1294,1150.188088
1295,1254.407394
1296,1232.609281
1297,941.2836944
1298,727.0355054
1299,605.6749049
1300,489.2473123
1301,356.8996517
1302,252.5649221
1303,153.2438751
1304,114.9878282
1305,88.68149817
1306,98.45905152
1307,180.1097231
1308,565.0451936
1309,1483.942949
1310,2481.680093
1311,2370.489846
1312,1710.013445
1313,1377.850362
1314,1275.707389
1315,1151.468472
1316,1089.513869
1317,1193.682597
1318,1135.338221
1319,1239.365675
1320,1216.389547
1321,927.9441008
1322,727.1827821
1323,599.1555588
1324,486.780805
1325,358.6964631
1326,253.2045652
1327,151.9926777
1328,114.9845722
1329,88.89472374
1330,84.18138039
1331,137.8591764
1332,258.9263694
1333,454.9460641
1334,604.1864663
1335,853.370186
1336,959.533837
1337,989.427008
1338,1218.324721
1339,1066.85469
1340,1187.55814
1341,1300.703615
1342,1218.353163
1343,1193.192468
1344,1064.662583
1345,799.4343661
1346,636.1350442
1347,583.3783514
1348,627.5055767
1349,487.0226268
1350,403.5024059
1351,302.2188259
1352,275.8943477
1353,256.5274267
1354,171.5589827
1355,195.3649672
1356,285.3903241
1357,501.4601247
1358,679.9740276
1359,992.1253059
1360,1098.331199
1361,1113.424041
1362,1331.489185
1363,1168.49699
1364,1272.442171
1365,1389.601215
1366,1287.746573
1367,1260.297696
1368,1127.570066
1369,842.9328232
1370,666.3990393
1371,601.393618
1372,636.3501097
1373,494.1766614
1374,405.8098174
1375,306.0547944
1376,278.6698714
1377,259.5008273
1378,189.7306444
1379,247.1251035
1380,620.5051729
1381,1584.992862
1382,2718.348948
1383,2749.568656
1384,2176.801637
1385,1836.112113
1386,1646.560315
1387,1434.08284
1388,1312.71908
1389,1371.58674
1390,1263.437401
1391,1328.988392
1392,1290.96508
1393,988.4342387
1394,757.0367352
1395,623.2726201
1396,502.4328355
1397,372.1547779
1398,265.8936975
1399,165.2584851
1400,124.661889
1401,97.86161961
1402,104.8491092
1403,186.0020927
1404,577.4370903
1405,1498.839586
1406,2528.54736
1407,2458.81843
1408,1852.805794
1409,1538.279412
1410,1412.029662
1411,1259.960932
1412,1167.810553
1413,1258.891167
1414,1176.65852
1415,1265.647947
1416,1242.624936
1417,955.6314041
1418,739.0909981
1419,612.4009401
1420,490.4283849
1421,358.0721081
1422,254.3840446
1423,155.534695
1424,118.1184771
1425,91.36835181
1426,99.32035144
1427,182.8045386
1428,572.210188
1429,1490.025158
1430,2500.925825
1431,2393.612356
1432,1742.119637
1433,1426.707074
1434,1319.913607
1435,1189.854787
1436,1120.138556
1437,1222.171917
1438,1155.122868
1439,1249.100482
1440,1223.727543
1441,931.6993086
1442,729.3931497
1443,605.1101951
1444,490.4768579
1445,361.008767
1446,256.3401132
1447,154.2740303
1448,118.1328956
1449,91.36373294
1450,92.84509539
1451,169.7124992
1452,568.5925542
1453,1646.081206
1454,2617.926212
1455,2339.181285
1456,1606.162396
1457,1290.20952
1458,1118.689925
1459,1145.945406
1460,1031.92057
1461,1000.652777
1462,1138.728098
1463,1288.896356
1464,1105.788858
1465,915.8572608
1466,600.2705474
1467,568.8566809
1468,431.7988809
1469,335.1247904
1470,197.3771129
1471,127.5962938
1472,82.28250719
1473,58.84677302
1474,51.06695882
1475,143.5614146
1476,546.0727272
1477,1619.647822
1478,2580.568958
1479,2274.894132
1480,1539.061988
1481,1224.998688
1482,1076.735825
1483,1107.314642
1484,1000.58736
1485,977.4001037
1486,1125.77092
1487,1279.601979
1488,1098.127134
1489,903.5275691
1490,592.3969433
1491,566.4968597
1492,431.6005142
1493,335.3421662
1494,196.633016
1495,126.6410853
1496,81.71318462
1497,59.77003733
1498,47.30201666
1499,65.42454734
1500,113.455354
1501,516.1986367
1502,933.3974728
1503,859.5689609
1504,1027.354929
1505,1055.001501
1506,1042.381071
1507,1081.579422
1508,1196.592483
1509,1186.29801
1510,1092.868712
1511,1128.369728
1512,1246.602514
1513,987.9019792
1514,678.2416734
1515,707.077222
1516,488.3386127
1517,473.0357879
1518,348.209834
1519,227.4379945
1520,153.5747374
1521,116.0964989
1522,83.6623576
1523,87.42409725
1524,134.466173
1525,540.8886795
1526,1012.098569
1527,983.7221196
1528,1172.465235
1529,1185.814599
1530,1182.732429
1531,1208.669297
1532,1304.754984
1533,1260.530558
1534,1173.576675
1535,1193.990678
1536,1309.619746
1537,1028.671489
1538,706.9206738
1539,739.3910966
1540,511.6496634
1541,489.4671033
1542,363.2913896
1543,240.9463453
1544,163.3420801
1545,123.1741937
1546,94.15483336
1547,174.7294691
1548,592.4992401
1549,1720.839195
1550,2806.101991
1551,2663.419353
1552,1993.240452
1553,1658.019694
1554,1416.659932
1555,1387.255696
1556,1243.127592
1557,1159.640355
1558,1259.576202
1559,1370.107807
1560,1175.752118
1561,958.0989921
1562,624.707157
1563,585.1245759
1564,449.442358
1565,348.1326085
1566,209.8260571
1567,137.967427
1568,90.42334567
1569,65.11107999
1570,56.03107144
1571,149.4157964
1572,555.6283217
1573,1639.780768
1574,2634.186689
1575,2379.440757
1576,1681.408181
1577,1389.563012
1578,1208.924163
1579,1211.887115
1580,1085.193063
1581,1045.971452
1582,1169.908831
1583,1308.545415
1584,1126.441569
1585,924.4826311
1586,600.4897781
1587,568.4581143
1588,433.8916468
1589,337.1186878
1590,198.9825014
1591,128.7538117
1592,83.81244622
1593,60.63616754
1594,53.17450308
1595,145.6489722
1596,549.3515633
1597,1624.27945
1598,2591.516746
1599,2287.491314
1600,1563.543265
1601,1263.052134
1602,1114.859673
1603,1134.228544
1604,1023.530982
1605,1000.849372
1606,1139.092759
1607,1279.493206
1608,1105.87358
1609,917.596546
1610,603.5179624
1611,572.2370231
1612,434.1855143
1613,336.5067039
1614,198.5962609
1615,128.1460115
1616,83.22613662
1617,60.57490497
1618,52.32566068
1619,144.5198264
1620,548.0410032
1621,1620.870261
1622,2565.711938
1623,2245.964025
1624,1511.335224
1625,1214.314868
1626,1058.475151
1627,1092.853533
1628,982.6625416
1629,972.8097614
1630,1116.845711
1631,1268.917707
1632,1093.417601
1633,904.6766017
1634,589.3096043
1635,564.1069114
1636,432.4118786
1637,337.2712966
1638,198.6351684
1639,127.754563
1640,81.70339064
1641,59.29089174
1642,51.81894621
1643,143.5367059
1644,541.7331238
1645,1615.450512
1646,2558.96275
1647,2237.526097
1648,1496.736588
1649,1181.468369
1650,1039.361655
1651,1068.472855
1652,978.4978024
1653,962.4513751
1654,1112.392828
1655,1269.029941
1656,1093.158964
1657,907.3754948
1658,593.7069259
1659,570.7316478
1660,432.0940491
1661,334.4186486
1662,197.5668766
1663,127.8166335
1664,81.91578186
1665,58.72837042
1666,47.26760365
1667,64.88397874
1668,113.3411918
1669,512.3903927
1670,920.8854849
1671,851.479763
1672,1010.484831
1673,1041.884653
1674,1029.669809
